"country","name","birth_date","gender","disciplines"
"Ukraine","LAVSKYY Vladyslav","2000-03-16","Male","'Athletics'"
"Ukraine","OLYANOVSKA Lyudmila","1993-02-20","Female","'Athletics'"
"Ukraine","KORSUN Olha","1996-11-11","Female","'Athletics'"
"Ukraine","SOBCHUK Olena","1995-11-23","Female","'Athletics'"
"Ukraine","MELNYK Tetyana","1995-04-02","Female","'Athletics'"
"Ukraine","SVITLYCHNYI Serhii","1994-07-13","Male","'Athletics'"
"Ukraine","BEKH-ROMANCHUK Maryna","1995-07-18","Female","'Athletics'"
"Ukraine","LEVCHENKO Yuliia","1997-11-28","Female","'Athletics'"
"Ukraine","RYZHYKOVA Anna","1989-11-24","Female","'Athletics'"
"Ukraine","SHOSTAK Maryana","2000-10-24","Female","'Athletics'"
"Ukraine","KLYMETS Iryna","1994-10-04","Female","'Athletics'"
"Ukraine","KOKOSHKO Roman","1996-08-16","Male","'Athletics'"
"Ukraine","FELFNER Artur","2003-10-17","Male","'Athletics'"
"Ukraine","MAHUCHIKH Yaroslava","2001-09-19","Female","'Athletics'"
"Ukraine","SHEVCHUK Hanna","1996-07-18","Female","'Athletics'"
"Ukraine","POHORILKO Oleksandr","2000-04-16","Male","'Athletics'"
"Ukraine","KOKHAN Mykhaylo","2001-01-22","Male","'Athletics'"
"Ukraine","SAKHARUK Mariia","1995-10-14","Female","'Athletics'"
